time UTC,port1 Contact Temperature Contact Temperature [°C],port1 Vibration Velocity RMS v-RMS X [mm/s],port1 Vibration Velocity RMS v-RMS Y [mm/s],port1 Vibration Velocity RMS v-RMS Z [mm/s]
2024-08-25T17:38:14.539490375Z,24.93001937866211,0.12798906862735748,0.12057536095380783,0.10507962852716446
2024-08-25T17:38:14.78949175Z,24.93001937866211,0.12198231369256973,0.1527746617794037,0.10964013636112213
2024-08-25T17:38:15.03948025Z,24.940597534179688,0.14049553871154785,0.12065050005912781,0.09159950166940689
2024-08-25T17:38:15.289489375Z,24.940597534179688,0.1077350601553917,0.16453811526298523,0.1246986985206604
2024-08-25T17:38:15.539482375Z,24.936216354370117,0.1302834153175354,0.1412573605775833,0.14658178389072418
2024-08-25T17:38:15.7895265Z,24.936216354370117,0.1098436564207077,0.10086946189403534,0.11041205376386642
2024-08-25T17:38:16.03957975Z,24.938030242919922,0.13657152652740479,0.11077023297548294,0.14207160472869873
2024-08-25T17:38:16.289632125Z,24.938030242919922,0.1479034125804901,0.12911862134933472,0.14155586063861847
2024-08-25T17:38:16.53962175Z,24.937278747558594,0.10578101128339767,0.12574288249015808,0.09299076348543167
2024-08-25T17:38:16.78966375Z,24.937278747558594,0.1355794221162796,0.1607258915901184,0.13178709149360657
2024-08-25T17:38:17.03963375Z,24.937591552734375,0.11639878153800964,0.12120228260755539,0.14458952844142914
2024-08-25T17:38:17.289595125Z,24.937591552734375,0.12479973584413528,0.11897977441549301,0.13510900735855103
2024-08-25T17:38:17.53960425Z,24.937461853027344,0.1525810807943344,0.13193626701831818,0.14308257400989532
2024-08-25T17:38:17.78958975Z,24.937461853027344,0.12137199193239212,0.1374916434288025,0.10946187376976013
2024-08-25T17:38:18.039639625Z,24.937515258789062,0.12438230961561203,0.10252607613801956,0.12474559247493744
2024-08-25T17:38:18.289639875Z,24.937515258789062,0.10234387964010239,0.13304074108600616,0.10444047302007675
2024-08-25T17:38:18.53959075Z,24.981685638427734,0.11324308067560196,0.1507873833179474,0.132496178150177
2024-08-25T17:38:18.789565125Z,24.981685638427734,0.11859651654958725,0.12062016129493713,0.12201938033103943
2024-08-25T17:38:19.039546625Z,25.007583618164062,0.13436779379844666,0.12935185432434082,0.13923349976539612
2024-08-25T17:38:19.289524Z,25.007583618164062,0.14445872604846954,0.11564385145902634,0.1328486204147339
2024-08-25T17:38:19.539562875Z,24.996856689453125,0.14005255699157715,0.116533063352108,0.09755058586597443
2024-08-25T17:38:19.78952525Z,24.996856689453125,0.12136662751436234,0.11370346695184708,0.11423958837985992
2024-08-25T17:38:20.039481125Z,25.045494079589844,0.11983577907085419,0.10857783257961273,0.15348167717456818
2024-08-25T17:38:20.28949225Z,25.045494079589844,0.17599885165691376,0.1357758343219757,0.1260448396205902
2024-08-25T17:38:20.5394835Z,25.025346755981445,0.15236157178878784,0.11135408282279968,0.12323352694511414
2024-08-25T17:38:20.789461125Z,25.025346755981445,0.12050400674343109,0.11627606302499771,0.13068966567516327
2024-08-25T17:38:21.039429375Z,24.989498138427734,0.13200287520885468,0.10776352137327194,0.10701962560415268
2024-08-25T17:38:21.289461375Z,24.989498138427734,0.11733102798461914,0.14605550467967987,0.11481934040784836
2024-08-25T17:38:21.53944125Z,25.004348754882812,0.1417188197374344,0.13184726238250732,0.10476215183734894
2024-08-25T17:38:21.789447Z,25.004348754882812,0.13613185286521912,0.13203164935112,0.12492269277572632
2024-08-25T17:38:22.03949175Z,24.99819564819336,0.10654676705598831,0.12081538140773773,0.1489480435848236
